customer_id,customer_name,customer_gender,customer_age,education_level,kids_home,teens_home,total_children,year_first_transaction,years_tenure,distinct_stores_visited,number_complaints,typical_hour,time_of_day,lifetime_total_distinct_products,percentage_of_products_bought_promotion,lifetime_spend_groceries,lifetime_spend_vegetables,lifetime_spend_meat,lifetime_spend_fish,lifetime_spend_meat_fish,lifetime_spend_electronics_videogames,lifetime_spend_electronics,lifetime_spend_videogames,lifetime_spend_nonalcohol_drinks,lifetime_spend_alcohol_drinks,lifetime_spend_hygiene,lifetime_spend_petfood,total_spend,perc_spend_vegetables,perc_spend_meat_fish,perc_spend_petfood,perc_spend_tech_entertainment,perc_spend_groceries,perc_spend_alcohol,perc_spend_hygiene,latitude,longitude,is_customer_outlier
85,Margaret Cunningham,female,73,Bsc,2,4,6,2013,13,2,3,9,Morning,140,0.2823858766171893,1441.0,405.0,1517.0,916.0,2433.0,3958.0,3934.0,24.0,513.0,278.0,579.0,477.0,10084.0,0.04016263387540642,0.2412733042441082,0.04730265767547867,0.3925029750095274,0.14289964299866828,0.02756842522805675,0.0574176913922477,38.71461868176959,-9.174287445881845,0
86,Kirk Trapp,male,60,Msc,1,1,2,2019,7,4,0,10,Morning,281,0.3861281392503943,23174.0,155.0,1120.0,684.0,1804.0,2701.0,2382.0,319.0,529.0,795.0,644.0,0.0,29802.0,0.005200993221929668,0.06053285014426531,0.0,0.090631501241497,0.7775988188709557,0.026676062009252172,0.02160928796724327,38.77255942117437,-9.195413475643676,0
87,Milagro Amelung,female,49,Phd,1,1,2,2008,18,3,1,15,Afternoon,337,0.0,28825.0,459.0,884.0,1495.0,2379.0,3109.0,2948.0,161.0,687.0,716.0,1314.0,916.0,38405.0,0.011951568806141922,0.06194505923706238,0.023851061059751634,0.0809530009113186,0.7505533133704595,0.018643405806530754,0.03421429501366119,38.77679065799544,-9.146791974256198,0
89,Miguel Levay,male,32,Phd,1,1,2,2016,10,4,1,23,Evening,87,0.1262473214341531,13002.0,2228.0,67.0,51.0,118.0,2119.0,556.0,1563.0,162.0,395.0,1089.0,93.0,19206.0,0.11600541497442673,0.006143913360405006,0.004842236800997166,0.11033010517540855,0.6769759450168297,0.020566489638643878,0.056701030927805526,38.77783886759041,-9.121572464167178,0
90,Linda Ellerbe,female,79,Unknown,0,0,0,2018,8,1,2,23,Evening,104,0.3404408310625003,6058.0,501.0,979.0,635.0,1614.0,10142.0,8542.0,1600.0,809.0,704.0,211.0,71.0,20110.0,0.024912978617590793,0.08025857782193921,0.0035305818000976974,0.5043262058674767,0.30124316260551903,0.03500745897561661,0.010492292391839636,38.72208184325029,-9.154822555731917,0
91,William Mclaren,male,40,Phd,1,0,1,2018,8,3,1,13,Afternoon,67,0.9070557755568464,7932.0,551.0,583.0,256.0,839.0,74.0,69.0,5.0,226.0,156.0,644.0,319.0,10741.0,0.051298761753978864,0.07811190764353587,0.029699283120724604,0.006889488874400065,0.7384787263748827,0.014523787356843381,0.059957173447481645,38.76704472113971,-9.166026364327674,0
92,Lura Speis,female,42,Phd,1,0,1,2018,8,6,1,8,Morning,234,0.5268036064428512,13071.0,505.0,192.0,1071.0,1263.0,521.0,157.0,364.0,717.0,575.0,586.0,216.0,17454.0,0.028933195829019747,0.07236163630109295,0.012375386730828247,0.02984989114241443,0.7488827775863705,0.03294373782512149,0.03357396585308034,38.79223254831397,-9.210578250727703,0
94,Anthony Arrington,male,38,Bsc,1,1,2,2015,11,1,1,17,Afternoon,36,0.1012932645549802,5655.0,1962.0,0.0,105.0,105.0,1289.0,1051.0,238.0,494.0,543.0,1151.0,30.0,11229.0,0.17472615549009285,0.009350788137849005,0.0026716537536711446,0.11479205628273684,0.5036067325670107,0.04835693294144772,0.10250244901584958,38.74651477955942,-9.120798538232616,0
95,Stephen Dukes,male,63,Unknown,0,1,1,2020,6,1,0,19,Evening,137,0.1016737098625224,12254.0,301.0,1000.0,1446.0,2446.0,3032.0,1469.0,1563.0,618.0,954.0,578.0,398.0,20581.0,0.014625139691941779,0.11884748068601192,0.019338224576055905,0.14732034400653646,0.5954035275250982,0.04635343277778225,0.02808415528884501,38.73930534987978,-9.197227829892029,0
97,Diana Hawes,female,37,Msc,1,0,1,2021,5,4,2,20,Evening,68,0.8094045771803405,14381.0,201.0,989.0,1059.0,2048.0,1165.0,1017.0,148.0,172.0,134.0,269.0,67.0,18437.0,0.010901990562450017,0.11108097846715241,0.003633996854150006,0.06318815425499637,0.7800075934258393,0.007267993708300012,0.014590226175617187,38.73197756405301,-9.141592106035638,0
100,Patrick Aichele,male,36,Phd,2,1,3,2012,14,4,0,19,Evening,66,0.4868643818010812,9509.0,748.0,934.0,370.0,1304.0,1091.0,979.0,112.0,177.0,121.0,264.0,81.0,13295.0,0.056261752538506,0.09808198570883934,0.006092515983447843,0.0820609251597728,0.715231289958093,0.009101165851817148,0.019857089131237415,38.75837963116939,-9.150308594394824,0
102,Juanita Roccio,female,54,Unknown,0,0,0,2016,10,1,2,20,Evening,84,0.4875727932321885,4963.0,287.0,762.0,827.0,1589.0,9375.0,8117.0,1258.0,170.0,795.0,92.0,414.0,17685.0,0.01622844218263148,0.08985015549895965,0.02340966921118269,0.5301102629343907,0.2806333050606273,0.04495335029683633,0.005202148713596154,38.76089025907025,-9.167570696819215,0
103,Eunice Sancho,female,66,Phd,1,0,1,2020,6,3,1,11,Morning,143,0.0958128950752033,18813.0,1620.0,220.0,141.0,361.0,2011.0,1983.0,28.0,636.0,63.0,2015.0,356.0,25875.0,0.06260869565214972,0.013951690821250647,0.013758454106274876,0.07771980676325499,0.727072463767835,0.0024347826086947113,0.0778743961352356,38.77297621630804,-9.075599005488304,0
105,Jennifer Moore,female,68,Bsc,3,5,8,2014,12,2,1,13,Afternoon,283,0.0813834962793859,43203.0,1513.0,1615.0,1769.0,3384.0,5493.0,5030.0,463.0,927.0,2083.0,1102.0,260.0,57965.0,0.026101958078146106,0.05838005693089651,0.004485465367031056,0.09476408177346765,0.7453290778917028,0.03593547830586804,0.019011472440262397,38.76852676536102,-9.176406260447294,0
106,Roman Jones,male,71,Unknown,0,0,0,2016,10,1,2,21,Evening,79,0.3015708906740711,8737.0,206.0,918.0,114.0,1032.0,13423.0,11946.0,1477.0,645.0,1515.0,360.0,522.0,26440.0,0.007791225416033362,0.03903177004537101,0.01974281391829813,0.507677760968038,0.33044629349458,0.0572995461421871,0.01361573373675733,38.7218065338727,-9.189276057401225,0
107,Wayne Blum,male,66,Phd,1,2,3,2007,19,4,1,11,Morning,379,0.6661432047076098,19723.0,167.0,997.0,979.0,1976.0,4619.0,4206.0,413.0,720.0,578.0,867.0,376.0,29026.0,0.005753462413007044,0.0680768965754606,0.012953903396949991,0.1591331909322128,0.6794942465373529,0.019913181285736953,0.029869771928605432,38.71685569879276,-9.134990864874297,0
108,Brittany Vaughan,female,84,Bsc,0,0,0,2015,11,5,1,18,Evening,55,1.0,16207.0,465.0,943.0,0.0,943.0,734.0,638.0,96.0,204.0,113.0,751.0,571.0,19988.0,0.023263958375013376,0.04717830698416691,0.02856714028415621,0.03672203321991359,0.810836501900735,0.005653392035218304,0.03757254352609687,38.76907869074987,-9.191046258934824,0
109,Lori Zavala,female,37,Phd,3,1,4,2011,15,3,0,10,Morning,124,0.3001345836946428,14481.0,1551.0,177.0,39.0,216.0,1201.0,1031.0,170.0,782.0,197.0,1784.0,322.0,20534.0,0.07553326190704415,0.01051913898898874,0.015681309048399882,0.05848836076747906,0.7052206097201201,0.009593844355698064,0.08688029609424033,38.73687020809721,-9.180975267447808,0
110,Mona Atkins,female,65,Msc,1,0,1,2021,5,5,1,11,Morning,197,0.4329720461412199,14372.0,602.0,144.0,693.0,837.0,2671.0,2271.0,400.0,480.0,771.0,513.0,321.0,20567.0,0.02927019011035675,0.04069626100061229,0.015607526620306506,0.12986823552286192,0.6987893227010751,0.037487236835689455,0.024942869645536565,38.80361946829855,-9.202830282726984,0
111,Tanesha Hotton,female,65,Bsc,1,1,2,2011,15,3,1,16,Afternoon,75,0.0534948295874103,25464.0,1709.0,62.0,115.0,177.0,1391.0,1280.0,111.0,514.0,492.0,792.0,454.0,30993.0,0.05514148356078626,0.005710966992544861,0.014648469009126367,0.04488110218434973,0.8216048785206912,0.015874552318260293,0.025554157390370227,38.78620221349695,-9.13589530641425,0
112,Betty Hill,female,33,Bsc,2,0,2,2019,7,1,2,10,Morning,78,1.0,9568.0,297.0,529.0,872.0,1401.0,158.0,68.0,90.0,356.0,690.0,322.0,107.0,12899.0,0.02302504070081167,0.10861307078059647,0.008295216683457403,0.012249011551273548,0.7417629273581349,0.053492518799865496,0.024963175439937233,38.74763999136231,-9.15751600451793,0
113,Lynn Severson,female,69,Phd,1,1,2,2014,12,5,0,13,Afternoon,242,0.387294290679021,11533.0,1108.0,233.0,318.0,551.0,215.0,111.0,104.0,525.0,1115.0,544.0,345.0,15936.0,0.06952811244975557,0.03457580321282971,0.02164909638552858,0.01349146586344535,0.7237073293168149,0.06996736947786773,0.03413654618471753,38.790250424700105,-9.12560742425143,0
114,Richard Scott,male,80,Bsc,1,1,2,2016,10,4,1,7,Morning,208,0.1839790083925955,4438.0,332.0,761.0,1211.0,1972.0,2770.0,1148.0,1622.0,222.0,807.0,1191.0,312.0,12044.0,0.027565592826280665,0.16373297907658274,0.025905014945179418,0.22999003653252242,0.36848223181636625,0.06700431750243523,0.09888741281957913,38.74691210031135,-9.169516003884596,0
115,Toni Sultan,female,27,Unknown,1,1,2,2017,9,1,2,23,Evening,161,0.4144789848889739,17941.0,268.0,700.0,839.0,1539.0,17510.0,16101.0,1409.0,596.0,1422.0,197.0,294.0,39767.0,0.006739256167172093,0.038700430004768104,0.007393064601300729,0.44031483390740056,0.4511529660269945,0.03575829205118924,0.004953856212436203,38.72256488588256,-9.149736347220726,0
116,Heather Norton,female,78,Unknown,0,0,0,2016,10,1,5,19,Evening,142,0.308862880379154,13273.0,172.0,844.0,782.0,1626.0,15813.0,14679.0,1134.0,361.0,459.0,62.0,473.0,32239.0,0.0053351530754659465,0.05043580756225365,0.014671670957531352,0.4904928812926919,0.4117063184340669,0.014237414311853892,0.001923136573714469,38.71969543065247,-9.200678460768987,0
117,Heather Bagg,female,45,Bsc,1,1,2,2013,13,5,1,14,Afternoon,306,0.6720084118498342,50155.0,133.0,1838.0,1304.0,3142.0,5313.0,4218.0,1095.0,715.0,743.0,2096.0,386.0,62683.0,0.0021217874064735063,0.050125233316840274,0.0061579694654043116,0.08475982323754691,0.8001371982832985,0.011853293556464774,0.03343809326292082,38.73995576839345,-9.170008667705876,0
119,Yvonne Adams,female,52,Bsc,1,0,1,2015,11,5,1,21,Evening,46,0.0,20495.0,2378.0,0.0,127.0,127.0,3057.0,2880.0,177.0,343.0,464.0,727.0,342.0,27933.0,0.08513228081477638,0.004546593634767284,0.012243582858979614,0.10944044678333532,0.7337199727917754,0.01661117674434661,0.026026563562801693,38.78383569577728,-9.146924371848243,0
120,Sabrina Knight,female,61,Phd,2,1,3,2014,12,5,0,9,Morning,77,0.0968668732267962,15447.0,1509.0,155.0,195.0,350.0,2507.0,2470.0,37.0,760.0,123.0,1679.0,454.0,22829.0,0.06610013579216518,0.015331376757626119,0.01988698585132074,0.10981646151819623,0.6766393622144304,0.00538788383196575,0.07354680450301215,38.75142059233535,-9.182301264134685,0
121,Merlyn Lopez,female,68,Msc,1,1,2,2015,11,5,1,14,Afternoon,234,0.3772197795413153,5808.0,253.0,810.0,688.0,1498.0,4329.0,4276.0,53.0,1333.0,0.0,527.0,365.0,14113.0,0.017926734216666955,0.10614327216034426,0.025862679798748768,0.3067384680788587,0.41153546375652833,0.0,0.03734145822997425,38.75853117180204,-9.140798899878051,0
122,Carol Timmons,female,86,Msc,0,3,3,2010,16,2,2,10,Morning,334,0.2948555068239735,27671.0,841.0,2034.0,1495.0,3529.0,5470.0,4881.0,589.0,769.0,1084.0,1675.0,725.0,41764.0,0.02013696006129199,0.08449861124411348,0.01735944832869999,0.1309740446317089,0.6625562685564931,0.02595536825973902,0.04010631165596205,38.76700374527207,-9.176452516428409,0
123,Ashley Jensen,female,75,Bsc,2,5,7,2013,13,3,2,10,Morning,193,0.1445167673416348,21123.0,645.0,1048.0,551.0,1599.0,6457.0,6172.0,285.0,441.0,1675.0,1043.0,362.0,33345.0,0.01934322986953986,0.04795321637425463,0.010856200329881285,0.19364222522111454,0.6334682860996751,0.05023241865345623,0.03127905233167453,38.75650709718552,-9.187110626681164,0
124,Reyna Seanez,female,64,Msc,1,1,2,2013,13,3,0,8,Morning,93,0.0620544519024242,8783.0,1441.0,394.0,113.0,507.0,690.0,389.0,301.0,636.0,28.0,1850.0,434.0,14369.0,0.10028533648820356,0.03528429257426732,0.030203911197696286,0.04802004314841114,0.6112464332934712,0.001948639432109438,0.12874939105008787,38.76857705330424,-9.157619897688855,0
125,Elizabeth Gurley,female,56,Phd,1,1,2,2009,17,6,1,15,Afternoon,141,0.0487000090505459,11748.0,2113.0,36.0,0.0,36.0,3181.0,3007.0,174.0,271.0,487.0,194.0,78.0,18108.0,0.11668875635071974,0.001988071570575443,0.0043074884029134595,0.17566821294445786,0.6487740225311195,0.02689419041306224,0.010713496796989887,38.75812588133764,-9.161002307757355,0
126,Trent Guajardo,male,65,Bsc,1,1,2,2008,18,2,3,7,Morning,91,0.3754775304388258,39926.0,681.0,1160.0,733.0,1893.0,743.0,603.0,140.0,356.0,560.0,326.0,431.0,44916.0,0.015161635052093874,0.04214533796419046,0.009595689731941937,0.016541989491491552,0.8889037314095448,0.012467717517140337,0.007257992697478124,38.75808353029282,-9.159817112494544,0
127,Lacey Turner,female,51,Msc,2,2,4,2009,17,3,3,11,Morning,265,0.1186399888586964,33638.0,456.0,797.0,1155.0,1952.0,5697.0,5350.0,347.0,429.0,1979.0,919.0,449.0,45519.0,0.010017794767018164,0.0428831916342532,0.009864012829805167,0.1251565280432072,0.738988114852976,0.0434763505349319,0.02018937147124933,38.71798937932024,-9.15306224939332,0
128,Alice Goble,female,49,Unknown,1,0,1,2013,13,1,2,17,Afternoon,190,0.1384508490854341,12370.0,70.0,797.0,542.0,1339.0,12385.0,10867.0,1518.0,934.0,926.0,0.0,608.0,28632.0,0.0024448169879846167,0.0467658563844486,0.021234981838494957,0.43255797708842114,0.432034087733853,0.03234143615533936,0.0,38.747329588185416,-9.165775647785209,0
129,Linda Mendez,female,61,Bsc,1,1,2,2014,12,6,1,15,Afternoon,93,0.1082669773806148,12778.0,1107.0,117.0,212.0,329.0,1388.0,1292.0,96.0,450.0,55.0,2304.0,331.0,18742.0,0.059065201152460216,0.017554156440071734,0.01766086863727582,0.07405826485963395,0.6817842279368894,0.002934585423112296,0.12293245117910419,38.76854684759731,-9.123235140581484,0
130,Jessie Fish,male,60,Bsc,1,1,2,2004,22,1,1,8,Morning,152,0.0563920819977854,6348.0,753.0,0.0,453.0,453.0,1476.0,1306.0,170.0,298.0,302.0,1001.0,466.0,11097.0,0.06785617734516729,0.040821843741514985,0.04199333153100658,0.13300892132996933,0.5720464990532828,0.02721456249434332,0.09020455979085319,38.73355310239125,-9.175145486599224,0
131,Donna Wang,female,84,Bsc,0,0,0,2006,20,5,1,11,Morning,78,0.4462437367804165,14204.0,431.0,720.0,85.0,805.0,321.0,50.0,271.0,161.0,70.0,695.0,422.0,17109.0,0.025191419720600156,0.04705125957095853,0.024665380793719875,0.018762055058730045,0.8302063241563912,0.004091413875735524,0.04062189490908842,38.76315140547745,-9.156322117365391,0
132,Stanley Howard,male,53,Bsc,0,0,0,2020,6,4,1,7,Morning,431,0.1781003282272197,16795.0,448.0,891.0,865.0,1756.0,1470.0,1065.0,405.0,380.0,857.0,195.0,472.0,22373.0,0.020024136235632223,0.07848746256645131,0.02109685781968395,0.06570419702316824,0.7506816251728643,0.038305099897180395,0.008715862870420275,38.82369346468365,-9.108834339561843,0
134,David Weaver,male,33,Phd,2,0,2,2021,5,3,2,8,Morning,40,0.71366046687001,10977.0,251.0,769.0,302.0,1071.0,2761.0,2641.0,120.0,182.0,0.0,772.0,365.0,16379.0,0.015324500885270575,0.06538860736304695,0.022284632761449243,0.16856950973797633,0.6701874351299406,0.0,0.04713352463517483,38.74864546690035,-9.157073174226158,0
135,Jesse Caballero,male,73,Bsc,1,1,2,2010,16,2,0,10,Morning,185,0.3263956215524193,22535.0,442.0,1069.0,775.0,1844.0,702.0,443.0,259.0,534.0,562.0,387.0,501.0,27507.0,0.016068637074193454,0.06703748136835458,0.018213545642920635,0.025520776529601365,0.8192460101062204,0.020431162976689413,0.01406914603554947,38.74033721775627,-9.149888034368336,0
136,Faye Vargas,female,31,Msc,2,1,3,2015,11,2,2,12,Afternoon,40,0.0,10520.0,349.0,612.0,729.0,1341.0,305.0,272.0,33.0,296.0,898.0,291.0,344.0,14344.0,0.024330730619057214,0.09348856664801067,0.023982152816491926,0.021263245956482664,0.7334076965973693,0.06260457334072601,0.020287228109299855,38.746788414203714,-9.155658404491646,0
137,Domingo Marquez,male,36,Phd,1,1,2,2017,9,1,1,14,Afternoon,101,0.1944272507874001,751.0,2222.0,58.0,6.0,64.0,2807.0,2537.0,270.0,397.0,467.0,643.0,155.0,7506.0,0.2960298427920383,0.008526512123623067,0.020650146549399614,0.37396749267203044,0.10005329070063942,0.06221689315206206,0.08566480149202549,38.7849751702064,-9.173582077933276,0
138,Kelly Carpenter,female,83,Bsc,1,1,2,2018,8,5,2,6,Morning,78,1.0,13332.0,437.0,756.0,192.0,948.0,1836.0,616.0,1220.0,124.0,165.0,316.0,404.0,17562.0,0.024883270698083996,0.05398018448920739,0.023004213643079943,0.10454390160568013,0.7591390502216381,0.009395285275020274,0.017993394829735797,38.72446918798237,-9.165003151484932,0
139,Joseph Crowder,male,82,Phd,1,1,2,2014,12,2,2,17,Afternoon,130,0.0714678531148806,15573.0,2072.0,60.0,101.0,161.0,1749.0,1577.0,172.0,476.0,284.0,946.0,436.0,21697.0,0.09549707332806585,0.007420380697788901,0.020094944001465595,0.08061022261138377,0.7177489975569351,0.013089367193615205,0.04360049776464783,38.72010297566976,-9.17904445809222,0
141,Evelyn Hoffman,female,26,Bsc,0,0,0,2019,7,2,0,9,Morning,191,0.3048021967941131,11257.0,1636.0,99.0,85.0,184.0,527.0,412.0,115.0,485.0,103.0,1846.0,14.0,16052.0,0.10191876401688144,0.011462746075248277,0.0008721654622471516,0.03283079990030349,0.7012833291797276,0.00641664590081833,0.1150012459505887,38.7545102075341,-9.1834231966828,0
142,Robert Trask,male,64,Msc,1,1,2,2011,15,3,1,14,Afternoon,208,0.2920558504238301,37540.0,341.0,1092.0,1484.0,2576.0,8237.0,7987.0,250.0,550.0,600.0,1406.0,344.0,51594.0,0.006609295654532193,0.049928286234823836,0.006667441950613121,0.15965034693953567,0.7276039849593504,0.011629259216185675,0.027251230763261768,38.73709796908115,-9.118488440371,0
144,Helen Tilson,female,72,Unknown,0,0,0,2018,8,1,0,23,Evening,13,0.1337089288885119,17667.0,194.0,1076.0,1552.0,2628.0,14187.0,12786.0,1401.0,675.0,1498.0,250.0,222.0,37321.0,0.005198145816027117,0.07041611961092403,0.00594839366576299,0.38013450872152943,0.4733795986172736,0.04013825996086918,0.006698641515498862,38.7349169654354,-9.181355713271827,0
145,Megan Watson,female,30,Unknown,0,0,0,2017,9,1,1,22,Evening,70,0.1893633387075076,9182.0,140.0,1226.0,252.0,1478.0,20290.0,18870.0,1420.0,488.0,877.0,553.0,211.0,33219.0,0.004214455582647216,0.04449260965108989,0.00635178662813259,0.6107950269422286,0.2764080797133338,0.02640055389986863,0.016647099551456504,38.75393479432684,-9.190976853966076,0
146,Tammy Wilson,female,41,Phd,1,1,2,2016,10,3,1,17,Afternoon,98,0.1767238511211073,907.0,1817.0,73.0,84.0,157.0,3517.0,3355.0,162.0,366.0,512.0,157.0,246.0,7679.0,0.2366193514777489,0.020445370490922717,0.032035421278770626,0.4580023440546191,0.11811433780424781,0.06667534835256325,0.020445370490922717,38.78041190431295,-9.154567751552552,0
147,Stephen Curran,male,67,Bsc,1,1,2,2015,11,4,1,8,Morning,250,0.7374861623854699,17730.0,446.0,1149.0,967.0,2116.0,4511.0,4458.0,53.0,922.0,900.0,422.0,358.0,27405.0,0.016274402481293092,0.07721218755698697,0.013063309615028986,0.16460499908769763,0.6469622331688937,0.03284072249588293,0.015398649881402883,38.78726236318576,-9.190114384660657,0
148,William Hill,male,26,Msc,1,0,1,2021,5,3,0,20,Evening,135,0.0885073597180919,11485.0,1923.0,33.0,46.0,79.0,2976.0,2801.0,175.0,575.0,333.0,1294.0,393.0,19058.0,0.10090250813301453,0.004145240843737986,0.02062126141251935,0.1561548955818259,0.6026340644345668,0.017472977227401893,0.0678979955923665,38.77298379035726,-9.157120339887468,0
149,Victoria Silva,female,47,Msc,4,2,6,2017,9,7,1,10,Morning,221,0.0666798259484575,10006.0,1175.0,1235.0,762.0,1997.0,6761.0,6311.0,450.0,855.0,454.0,381.0,266.0,21895.0,0.05366522036992297,0.09120803836488184,0.012148892441191071,0.30879196163493544,0.4569993149118716,0.020735327700378746,0.01740123315824736,38.72947259576608,-9.18090272725657,0
152,Nikita Hairston,female,33,Msc,2,0,2,2021,5,2,2,11,Morning,47,0.1510163497690327,8303.0,239.0,516.0,125.0,641.0,605.0,509.0,96.0,65.0,929.0,316.0,34.0,11132.0,0.021469637082266017,0.057581746316872455,0.0030542579949667135,0.0543478260869077,0.7458677685943712,0.0834531081565905,0.02838663312969063,38.74701944146693,-9.157187279150053,0
154,Derek Smallwood,male,46,Unknown,0,0,0,2014,12,2,2,21,Evening,78,0.0,1640.0,239.0,901.0,322.0,1223.0,17656.0,16110.0,1546.0,424.0,1313.0,67.0,414.0,22976.0,0.01040215877436873,0.05322945682448937,0.018018802228404414,0.76845403899688,0.07137883008353439,0.05714658774370772,0.002916086350973661,38.72545486835984,-9.181865384721094,0
157,Basil Marion,male,82,Msc,1,1,2,2021,5,5,1,11,Morning,151,0.2080022696024123,21126.0,203.0,922.0,480.0,1402.0,220.0,76.0,144.0,47.0,438.0,961.0,438.0,24835.0,0.008173948057174078,0.05645258707467024,0.01763640024158742,0.008858465874769938,0.8506543185017714,0.01763640024158742,0.038695389571154135,38.754283357909,-9.193706546823082,0
158,Scott Williams,male,53,Phd,0,0,0,2019,7,6,0,21,Evening,267,0.1711592129755237,15994.0,518.0,566.0,319.0,885.0,2759.0,2429.0,330.0,368.0,2101.0,329.0,300.0,23254.0,0.022275737507516005,0.03805796852152831,0.012901006278484175,0.11864625440779279,0.687795648060253,0.09035004730365083,0.014148103552070978,38.76048262063643,-9.111695457738746,0
159,Rose Noell,female,31,Msc,1,0,1,2019,7,1,1,14,Afternoon,57,0.3044884290758736,2405.0,52.0,731.0,193.0,924.0,463.0,441.0,22.0,161.0,124.0,733.0,255.0,5117.0,0.010162204416630521,0.18057455540320388,0.04983388704309198,0.09048270470961407,0.47000195426916164,0.02423294899350355,0.14324799687288792,38.735193928121234,-9.147323318105762,0
160,Robert Alessio,male,73,Msc,1,1,2,2012,14,4,1,15,Afternoon,105,0.1140574922896318,7255.0,2110.0,867.0,4.0,871.0,4924.0,4726.0,198.0,260.0,256.0,1279.0,160.0,17115.0,0.12328366929586719,0.05089103125909968,0.009348524685942536,0.28770084720988154,0.4238971662282069,0.014957639497508057,0.07472976920825315,38.708299958791336,-9.158809905485628,0
